Customer_ID,Customer_Name,State,District,Market,Season,Commodity,Variety
3261,mohanram,Punjab,Tarntaran,Patti,Kharif     ,Capsicum,Other
3262,mohar,Punjab,Tarntaran,Patti,Rabi       ,Carrot,Other
3263,moharan,Punjab,Tarntaran,Patti,Kharif     ,Cauliflower,Other
3264,mohardi,Punjab,Tarntaran,Patti,Rabi       ,Coriander(Leaves),Other
3265,mohatter,Punjab,Tarntaran,Patti,Kharif     ,Garlic,Other
3266,mohd,Punjab,Tarntaran,Patti,Rabi       ,Ginger(Dry),Other
3267,mohhmad,Punjab,Tarntaran,Patti,Kharif     ,Grapes,Other
3268,mohini,Punjab,Tarntaran,Patti,Rabi       ,Green Chilli,Other
3269,mohinuddin,Punjab,Tarntaran,Patti,Kharif     ,Kinnow,Other
3270,mohit,Punjab,Tarntaran,Patti,Kharif     ,Leafy Vegetable,Other
3271,mohmad,Punjab,Tarntaran,Patti,Rabi       ,Onion,Other
3272,mohmed,Punjab,Tarntaran,Patti,Kharif     ,Peas Wet,Other
3273,mohmmad,Punjab,Tarntaran,Patti,Rabi       ,Potato,Other
3274,mohmmd,Punjab,Tarntaran,Patti,Kharif     ,Raddish,Other
3275,mohni,Punjab,Tarntaran,Patti,Rabi       ,Spinach,Other
3276,mohseena,Punjab,Tarntaran,Patti,Kharif     ,Tomato,Other
3277,mohsin,Rajasthan,Ajmer,Ajmer(F&V),Rabi       ,Apple,Other
3278,mohsina,Rajasthan,Ajmer,Ajmer(F&V),Kharif     ,Banana,Other
3279,moin,Rajasthan,Ajmer,Ajmer(F&V),Rabi       ,Bhindi(Ladies Finger),Other
3280,moinuddin,Rajasthan,Ajmer,Ajmer(F&V),Kharif     ,Brinjal,Other
3281,moka,Rajasthan,Ajmer,Ajmer(F&V),Rabi       ,Cabbage,Other
3282,mokida,Rajasthan,Ajmer,Ajmer(F&V),Kharif     ,Carrot,Other
3283,molu,Rajasthan,Ajmer,Ajmer(F&V),Rabi       ,Cauliflower,Other
3284,momena,Rajasthan,Ajmer,Ajmer(F&V),Kharif     ,Chikoos(Sapota),Other
3285,momin,Rajasthan,Ajmer,Ajmer(F&V),Kharif     ,Cucumbar(Kheera),Other
3286,momina,Rajasthan,Ajmer,Ajmer(F&V),Kharif     ,Garlic,Other
3287,momita,Rajasthan,Ajmer,Ajmer(F&V),Kharif     ,Ginger(Dry),Other
3288,mona,Rajasthan,Ajmer,Ajmer(F&V),Kharif     ,Grapes,Other
3289,monam,Rajasthan,Ajmer,Ajmer(F&V),Kharif     ,Green Chilli,Other
3290,moni,Rajasthan,Ajmer,Ajmer(F&V),Kharif     ,Guava,Other
3291,monika,Rajasthan,Ajmer,Ajmer(F&V),Kharif     ,Kinnow,Other
3292,monini,Rajasthan,Ajmer,Ajmer(F&V),Kharif     ,Lime,Other
3293,monish,Rajasthan,Ajmer,Ajmer(F&V),Kharif     ,Long Melon(Kakri),Other
3294,monny,Rajasthan,Ajmer,Ajmer(F&V),Kharif     ,Mango (Raw-Ripe),Other
3295,monti,Rajasthan,Ajmer,Ajmer(F&V),Kharif     ,Mousambi(Sweet Lime),Other
3296,montu,Rajasthan,Ajmer,Ajmer(F&V),Kharif     ,Onion,Other
3297,monty,Rajasthan,Ajmer,Ajmer(F&V),Kharif     ,Orange,Other
3298,monu,Rajasthan,Ajmer,Ajmer(F&V),Rabi       ,Papaya,Other
3299,monupal,Rajasthan,Ajmer,Ajmer(F&V),Kharif     ,Peas Wet,Other
3300,mony,Rajasthan,Ajmer,Ajmer(F&V),Kharif     ,Pineapple,Other
3301,mookan,Rajasthan,Ajmer,Ajmer(F&V),Rabi       ,Pomegranate,Other
3302,mool,Rajasthan,Ajmer,Ajmer(F&V),Kharif     ,Potato,Other
3303,moolchand,Rajasthan,Ajmer,Ajmer(F&V),Rabi       ,Pumpkin,Other
3304,moolchul,Rajasthan,Ajmer,Ajmer(F&V),Kharif     ,Raddish,Other
3305,mooldan,Rajasthan,Ajmer,Ajmer(F&V),Rabi       ,Tinda,Other
3306,mooli,Rajasthan,Ajmer,Ajmer(F&V),Kharif     ,Tomato,Other
3307,moona,Rajasthan,Ajmer,Ajmer(F&V),Rabi       ,Water Melon,Other
3308,moral,Rajasthan,Ajmer,Beawar,Kharif     ,Maize,Other
3309,morki,Rajasthan,Ajmer,Beawar,Rabi       ,Mustard,Other
3310,mosam,Rajasthan,Ajmer,Beawar,Kharif     ,Taramira,Other
3311,moshad,Rajasthan,Ajmer,Bijay Nagar,Kharif     ,Cotton,American
3312,moshin,Rajasthan,Ajmer,Bijay Nagar,Rabi       ,Mustard,Other
3313,moshri,Rajasthan,Ajmer,Bijay Nagar,Kharif     ,Onion,1st Sort
3314,mosim,Rajasthan,Ajmer,Bijay Nagar,Kharif     ,Potato,(Red Nanital)
3315,mosmi,Rajasthan,Ajmer,Bijay Nagar,Kharif     ,Tomato,Deshi
3316,moti,Rajasthan,Ajmer,Vijay Nagar(Gulabpura),Rabi       ,Maize,Other
3317,motilaal,Rajasthan,Ajmer,Vijay Nagar(Gulabpura),Kharif     ,Mustard,Other
3318,motilal,Rajasthan,Ajmer,Vijay Nagar(Gulabpura),Rabi       ,Wheat,Other
3319,motolal,Rajasthan,Barmer,Barmer,Kharif     ,Guar Seed(Cluster Beans Seed),Other
3320,mousam,Rajasthan,Bikaner,Bikaner(F&V),Kharif     ,Banana,Other
3321,mousin,Rajasthan,Bikaner,Bikaner(F&V),Rabi       ,Beetroot,Other
3322,mrityunjay,Rajasthan,Bikaner,Bikaner(F&V),Kharif     ,Bhindi(Ladies Finger),Other
3323,mrs,Rajasthan,Bikaner,Bikaner(F&V),Rabi       ,Bottle gourd,Other
3324,mubarik,Rajasthan,Bikaner,Bikaner(F&V),Kharif     ,Brinjal,Other
3325,mubashir,Rajasthan,Bikaner,Bikaner(F&V),Kharif     ,Cabbage,Other
3326,mubshshira,Rajasthan,Bikaner,Bikaner(F&V),Kharif     ,Capsicum,Other
3327,mudasar,Rajasthan,Bikaner,Bikaner(F&V),Kharif     ,Carrot,Other
3328,mudbir,Rajasthan,Bikaner,Bikaner(F&V),Kharif     ,Cauliflower,Other
3329,mudrika,Rajasthan,Bikaner,Bikaner(F&V),Rabi       ,Chikoos(Sapota),Other
3330,mudsay,Rajasthan,Bikaner,Bikaner(F&V),Kharif     ,Coriander(Leaves),Other
3331,mudsir,Rajasthan,Bikaner,Bikaner(F&V),Rabi       ,Cucumbar(Kheera),Other
3332,mudssir,Rajasthan,Bikaner,Bikaner(F&V),Kharif     ,Garlic,Other
3333,muhmad,Rajasthan,Bikaner,Bikaner(F&V),Rabi       ,Ginger(Dry),Other
3334,mujaffar,Rajasthan,Bikaner,Bikaner(F&V),Kharif     ,Grapes,Other
3335,mujeeb,Rajasthan,Bikaner,Bikaner(F&V),Kharif     ,Green Chilli,Other
3336,mujefir,Rajasthan,Bikaner,Bikaner(F&V),Rabi       ,Green Peas,Other
3337,mujibu,Rajasthan,Bikaner,Bikaner(F&V),Kharif     ,Guar,Other
3338,mukaram,Rajasthan,Bikaner,Bikaner(F&V),Rabi       ,Guava,Other
3339,mukat,Rajasthan,Bikaner,Bikaner(F&V),Kharif     ,Kinnow,Other
3340,mukeemuddin,Rajasthan,Bikaner,Bikaner(F&V),Rabi       ,Lemon,Other
3341,mukesh,Rajasthan,Bikaner,Bikaner(F&V),Kharif     ,Long Melon(Kakri),Other
3342,mukhtar,Rajasthan,Bikaner,Bikaner(F&V),Rabi       ,Mango (Raw-Ripe),Other
3343,mukhtiyar,Rajasthan,Bikaner,Bikaner(F&V),Kharif     ,Methi(Leaves),Other
3344,mukhtyar,Rajasthan,Bikaner,Bikaner(F&V),Kharif     ,Mint(Pudina),Other
3345,mukiman,Rajasthan,Bikaner,Bikaner(F&V),Kharif     ,Mousambi(Sweet Lime),Other
3346,mukish,Rajasthan,Bikaner,Bikaner(F&V),Rabi       ,Onion,Other
3347,mukkesh,Rajasthan,Bikaner,Bikaner(F&V),Kharif     ,Orange,Other
3348,mukram,Rajasthan,Bikaner,Bikaner(F&V),Kharif     ,Papaya,Other
3349,muksndi,Rajasthan,Bikaner,Bikaner(F&V),Kharif     ,Pineapple,Other
3350,mukti,Rajasthan,Bikaner,Bikaner(F&V),Kharif     ,Pomegranate,Other
3351,mukul,Rajasthan,Bikaner,Bikaner(F&V),Kharif     ,Potato,Other
3352,mukund,Rajasthan,Bikaner,Bikaner(F&V),Kharif     ,Pumpkin,Other
3353,mul,Rajasthan,Bikaner,Bikaner(F&V),Kharif     ,Raddish,Other
3354,mula,Rajasthan,Bikaner,Bikaner(F&V),Kharif     ,Ridgeguard(Tori),Other
3355,muli,Rajasthan,Bikaner,Bikaner(F&V),Kharif     ,Spinach,Other
3356,mulina,Rajasthan,Bikaner,Bikaner(F&V),Kharif     ,Sweet Potato,Other
3357,multan,Rajasthan,Bikaner,Bikaner(F&V),Kharif     ,Tinda,Other
3358,mum,Rajasthan,Bikaner,Bikaner(F&V),Kharif     ,Tomato,Other
3359,mumtaj,Rajasthan,Bikaner,Bikaner(F&V),Rabi       ,Water Melon,Other
3360,mumtaz,Rajasthan,Chittorgarh,Kapasan,Kharif     ,Maize,Deshi White
3361,munajir,Rajasthan,Churu,Churu,Kharif     ,Onion,1st Sort
3362,munbura,Rajasthan,Churu,Churu,Kharif     ,Potato,(Red Nanital)
3363,munder,Rajasthan,Churu,Churu,Kharif     ,Tomato,Hybrid
3364,muneer,Rajasthan,Dausa,Lalsot,Kharif     ,Bajra(Pearl Millet/Cumbu),Other
3365,munender,Rajasthan,Dausa,Lalsot,Rabi       ,Guar,Other
3366,munesh,Rajasthan,Dausa,Lalsot,Kharif     ,Mustard,Other
3367,muni,Rajasthan,Dausa,Lalsot,Rabi       ,"Sesamum(Sesame,Gingelly,Til)",Other
3368,munia,Rajasthan,Dausa,Lalsot,Kharif     ,Wheat,Other
3369,munish,Rajasthan,Dausa,Lalsot(Mandabari),Kharif     ,Bajra(Pearl Millet/Cumbu),Other
3370,munjira,Rajasthan,Dausa,Lalsot(Mandabari),Kharif     ,Bengal Gram(Gram)(Whole),Other
3371,munkad,Rajasthan,Dausa,Lalsot(Mandabari),Rabi       ,Mustard,Other
3372,munmun,Rajasthan,Dausa,Lalsot(Mandabari),Kharif     ,Wheat,Other
3373,munna,Rajasthan,Ganganagar,Sriganganagar,Kharif     ,Guar,Other
3374,munnadevi,Rajasthan,Ganganagar,Sriganganagar,Rabi       ,Mustard,Other
3375,munnakumar,Rajasthan,Hanumangarh,Goluwala,Kharif     ,Cotton,American
3376,munnawar,Rajasthan,Hanumangarh,Goluwala,Rabi       ,Green Gram (Moong)(Whole),Other
3377,munne,Rajasthan,Hanumangarh,Goluwala,Kharif     ,Guar Seed(Cluster Beans Seed),Other
3378,munnem,Rajasthan,Hanumangarh,Goluwala,Rabi       ,Mustard,Other
3379,munni,Rajasthan,Hanumangarh,Goluwala,Kharif     ,Onion,1st Sort
3380,munnia,Rajasthan,Hanumangarh,Goluwala,Rabi       ,Potato,(Red Nanital)
3381,munnu,Rajasthan,Hanumangarh,Goluwala,Kharif     ,Tomato,Deshi
3382,munny,Rajasthan,Hanumangarh,Hanumangarh Town,Rabi       ,Onion,1st Sort
3383,munshi,Rajasthan,Hanumangarh,Hanumangarh Town,Kharif     ,Potato,(Red Nanital)
3384,munsi,Rajasthan,Hanumangarh,Hanumangarh Town,Rabi       ,Tomato,Deshi
3385,muntajar,Rajasthan,Hanumangarh,Sangriya,Kharif     ,Onion,Onion
3386,muntiyaj,Rajasthan,Hanumangarh,Sangriya,Rabi       ,Potato,Potato
3387,muntjar,Rajasthan,Jaipur,Jaipur(Bassi),Kharif     ,Bajra(Pearl Millet/Cumbu),Bold
3388,muntrin,Rajasthan,Jaipur,Jaipur(Bassi),Kharif     ,Barley (Jau),Deshi
3389,muqhtar,Rajasthan,Jaipur,Jaipur(Bassi),Rabi       ,Bengal Gram(Gram)(Whole),999
3390,murad,Rajasthan,Jaipur,Jaipur(Bassi),Kharif     ,Guar Seed(Cluster Beans Seed),Other
3391,murari,Rajasthan,Jaipur,Jaipur(Bassi),Kharif     ,Mustard,Other
3392,murarilal,Rajasthan,Jaipur,Jaipur(Bassi),Rabi       ,Onion,Other
3393,murjina,Rajasthan,Jaipur,Jaipur(Bassi),Kharif     ,Potato,Other
3394,murli,Rajasthan,Jaipur,Jaipur(Bassi),Rabi       ,Taramira,Other
3395,murshida,Rajasthan,Jaipur,Jaipur(Bassi),Kharif     ,Tomato,Other
3396,mursida,Rajasthan,Jaipur,Jaipur(Bassi),Rabi       ,Wheat,1482
3397,murti,Rajasthan,Jalore,Bheenmal(Ranlwada),Kharif     ,Bajra(Pearl Millet/Cumbu),Other
3398,murtibai,Rajasthan,Jalore,Bheenmal(Ranlwada),Rabi       ,Mustard,Other
3399,musarrat,Rajasthan,Jalore,Jalore,Kharif     ,Bhindi(Ladies Finger),Other
3400,mushir,Rajasthan,Jalore,Jalore,Kharif     ,Bitter gourd,Other
3401,mushkan,Rajasthan,Jalore,Jalore,Kharif     ,Bottle gourd,Other
3402,mushrraf,Rajasthan,Jalore,Jalore,Kharif     ,Cabbage,Other
3403,musibat,Rajasthan,Jalore,Jalore,Rabi       ,Capsicum,Other
3404,muskaan,Rajasthan,Jalore,Jalore,Kharif     ,Carrot,Other
3405,muskan,Rajasthan,Jalore,Jalore,Rabi       ,Cauliflower,Other
3406,muskarn,Rajasthan,Jalore,Jalore,Kharif     ,Cucumbar(Kheera),Other
3407,muskhan,Rajasthan,Jalore,Jalore,Rabi       ,Ginger(Green),Other
3408,muskuran,Rajasthan,Jalore,Jalore,Kharif     ,Green Chilli,Other
3409,muslim,Rajasthan,Jalore,Jalore,Rabi       ,Guar,Gwar
3410,musmi,Rajasthan,Jalore,Jalore,Kharif     ,Lemon,Other
3411,musra,Rajasthan,Jalore,Jalore,Rabi       ,Mint(Pudina),Mint(Pudina)
3412,musrat,Rajasthan,Jalore,Jalore,Kharif     ,Peas Wet,Other
3413,mustafa,Rajasthan,Jalore,Jalore,Kharif     ,Potato,Other
3414,mustak,Rajasthan,Jalore,Jalore,Kharif     ,Tinda,Other
3415,mustaq,Rajasthan,Jalore,Jalore,Kharif     ,Tomato,Other
3416,mustikeem,Rajasthan,Jhunjunu,Nawalgarh,Rabi       ,Onion,1st Sort
3417,mustkeem,Rajasthan,Jodhpur,Jodhpur (Grain)(Mandor),Kharif     ,Bajra(Pearl Millet/Cumbu),Other
3418,mustki,Rajasthan,Jodhpur,Jodhpur (Grain)(Mandor),Rabi       ,Cummin Seed(Jeera),Other
3419,mustkim,Rajasthan,Jodhpur,Jodhpur (Grain)(Mandor),Kharif     ,Dry Chillies,Other
3420,muzamiil,Rajasthan,Jodhpur,Jodhpur (Grain)(Mandor),Rabi       ,Garlic,Average
3421,muzim,Rajasthan,Jodhpur,Jodhpur (Grain)(Mandor),Kharif     ,Green Gram (Moong)(Whole),Other
3422,muzmil,Rajasthan,Jodhpur,Jodhpur (Grain)(Mandor),Rabi       ,Guar Seed(Cluster Beans Seed),Other
3423,naajim,Rajasthan,Jodhpur,Jodhpur (Grain)(Mandor),Kharif     ,Methi Seeds,Other
3424,nabal,Rajasthan,Jodhpur,Jodhpur (Grain)(Mandor),Rabi       ,Mustard,Other
3425,nabav,Rajasthan,Jodhpur,Jodhpur(F&V)(Bhadwasia),Kharif     ,Apple,Other
3426,nabi,Rajasthan,Jodhpur,Jodhpur(F&V)(Bhadwasia),Rabi       ,Chikoos(Sapota),Other
3427,nabijan,Rajasthan,Jodhpur,Jodhpur(F&V)(Bhadwasia),Kharif     ,Garlic,Other
3428,nabila,Rajasthan,Jodhpur,Jodhpur(F&V)(Bhadwasia),Rabi       ,Grapes,Other
3429,nachita,Rajasthan,Jodhpur,Jodhpur(F&V)(Bhadwasia),Kharif     ,Guava,Other
3430,nadeem,Rajasthan,Jodhpur,Jodhpur(F&V)(Bhadwasia),Rabi       ,Mousambi(Sweet Lime),Other
3431,nadem,Rajasthan,Jodhpur,Jodhpur(F&V)(Bhadwasia),Kharif     ,Onion,Other
3432,nadhim,Rajasthan,Jodhpur,Jodhpur(F&V)(Bhadwasia),Rabi       ,Orange,Other
3433,nadim,Rajasthan,Jodhpur,Jodhpur(F&V)(Bhadwasia),Kharif     ,Papaya,Other
3434,nadir,Rajasthan,Jodhpur,Jodhpur(F&V)(Bhadwasia),Rabi       ,Pineapple,Other
3435,naeem,Rajasthan,Jodhpur,Jodhpur(F&V)(Bhadwasia),Rabi       ,Pomegranate,Other
3436,nafe,Rajasthan,Jodhpur,Jodhpur(F&V)(Bhadwasia),Rabi       ,Potato,Other
3437,nafeesa,Rajasthan,Jodhpur,Jodhpur(F&V)(Bhadwasia),Rabi       ,Water Melon,Other
3438,nafisa,Rajasthan,Pali,Rani,Rabi       ,Guar,Other
3439,nagaji,Rajasthan,Pali,Rani,Rabi       ,Methi(Leaves),Other
3440,nagender,Rajasthan,Pali,Rani,Rabi       ,Mustard,Other
3441,nagendra,Rajasthan,Pali,Rani,Rabi       ,Taramira,Other
3442,nagia,Rajasthan,Rajasamand,Rajasamand,Rabi       ,Onion,Onion
3443,nagina,Rajasthan,Rajasamand,Rajasamand,Rabi       ,Potato,Potato
3444,nagma,Rajasthan,Rajasamand,Rajasamand,Rabi       ,Tomato,Tomato
3445,nahani,Rajasthan,Sikar,Surajgarh,Rabi       ,Mustard,Other
3446,nahar,Rajasthan,Tonk,Malpura,Rabi       ,Bajra(Pearl Millet/Cumbu),Other
3447,nahid,Rajasthan,Tonk,Malpura,Rabi       ,Bengal Gram(Gram)(Whole),999
3448,nahida,Rajasthan,Tonk,Malpura,Rabi       ,Guar Seed(Cluster Beans Seed),Other
3449,naim,Rajasthan,Tonk,Malpura,Kharif     ,Jowar(Sorghum),Other
3450,naima,Rajasthan,Tonk,Malpura,Kharif     ,Maize,Other
3451,naimuddin,Rajasthan,Tonk,Malpura,Kharif     ,Mustard,Other
3452,nain,Rajasthan,Tonk,Malpura,Rabi       ,Wheat,Other
3453,naina,Tamil Nadu,Ariyalur,Jayamkondam,Kharif     ,Groundnut (Split),Other
3454,nainshi,Tamil Nadu,Ariyalur,Jayamkondam,Rabi       ,"Sesamum(Sesame,Gingelly,Til)",Other
3455,naisi,Tamil Nadu,Coimbatore,Chengeri,Kharif     ,Copra,Milling Copra
3456,naitik,Tamil Nadu,Coimbatore,Karamadai,Rabi       ,Coconut,Other
3457,najar,Tamil Nadu,Coimbatore,Madathukulam,Kharif     ,Coconut,Coconut
3458,najara,Tamil Nadu,Coimbatore,Madathukulam,Rabi       ,Paddy(Dhan)(Common),Other
3459,najarana,Tamil Nadu,Coimbatore,Palladam,Kharif     ,Coconut,Other
3460,najda,Tamil Nadu,Coimbatore,Pethappampatti,Rabi       ,Coconut,Coconut
3461,najim,Tamil Nadu,Coimbatore,Pollachi,Kharif     ,Copra,other
3462,najimuddin,Tamil Nadu,Coimbatore,Pudupalayam,Rabi       ,Coconut,Coconut
3463,najira,Tamil Nadu,Coimbatore,Thiruppur,Kharif     ,Coconut,Coconut
3464,najis,Tamil Nadu,Coimbatore,Thiruppur,Rabi       ,Dry Chillies,Other
3465,najiya,Tamil Nadu,Coimbatore,Udumalpet,Kharif     ,Coconut,Other
3466,najma,Tamil Nadu,Coimbatore,Udumalpet,Rabi       ,Copra,other
3467,najmin,Tamil Nadu,Coimbatore,Udumalpet,Kharif     ,Maize,Hybrid Red (Cattle Feed)
3468,najni,Tamil Nadu,Dindigul,Gopalpatti,Kharif     ,Coconut,Other
3469,najo,Tamil Nadu,Dindigul,Oddunchairum,Rabi       ,Maize,Other
3470,najrana,Tamil Nadu,Erode,Anthiyur,Kharif     ,Coconut,Other
3471,najre,Tamil Nadu,Erode,Erode,Rabi       ,Turmeric,Bulb
3472,najreen,Tamil Nadu,Erode,Erode,Kharif     ,Turmeric,Finger
3473,najrin,Tamil Nadu,Erode,Kangeyam,Rabi       ,Copra,Copra
3474,najubai,Tamil Nadu,Erode,Muthur,Kharif     ,Copra,Copra
3475,nakched,Tamil Nadu,Erode,Perundurai,Rabi       ,Turmeric,Bulb
3476,nakul,Tamil Nadu,Erode,Perundurai,Kharif     ,Turmeric,Finger
3477,naman,Tamil Nadu,Erode,Vellakkoil,Kharif     ,Copra,Copra
3478,namarta,Tamil Nadu,Madurai,Madurai,Rabi       ,Paddy(Dhan)(Common),ADT 43
3479,name,Tamil Nadu,Madurai,Madurai,Kharif     ,Paddy(Dhan)(Common),AST 16
3480,nameeta,Tamil Nadu,Madurai,Madurai,Rabi       ,Paddy(Dhan)(Common),Ponni
3481,namen,Tamil Nadu,Madurai,Madurai,Kharif     ,Paddy(Dhan)(Common),Sona
3482,namita,Tamil Nadu,Madurai,Usilampatty,Rabi       ,Cotton,LRA
3483,namra,Tamil Nadu,Madurai,Usilampatty,Kharif     ,Cotton,MCU 5
3484,nan,Tamil Nadu,Madurai,Usilampatty,Rabi       ,Cotton,Other
3485,nana,Tamil Nadu,Madurai,Usilampatty,Kharif     ,Paddy(Dhan)(Common),ADT 43
3486,nanagram,Tamil Nadu,Madurai,Usilampatty,Rabi       ,Paddy(Dhan)(Common),Co. 43
3487,nanak,Tamil Nadu,Madurai,Usilampatty,Kharif     ,Paddy(Dhan)(Common),Ponni
3488,nancy,Tamil Nadu,Namakkal,Namagiripettai,Rabi       ,Turmeric,Bulb
3489,nand,Tamil Nadu,Namakkal,Namagiripettai,Kharif     ,Turmeric,Finger
3490,nanda,Tamil Nadu,Namakkal,Namakkal,Rabi       ,Tapioca,Tapioca
3491,nandani,Tamil Nadu,Namakkal,Rasipuram,Kharif     ,Copra,other
3492,nandi,Tamil Nadu,Namakkal,Tiruchengode,Kharif     ,Ragi (Finger Millet),Other
3493,nandini,Tamil Nadu,Namakkal,Velur,Kharif     ,Copra,other
3494,nandita,Tamil Nadu,Salem,Attur,Rabi       ,Turmeric,Finger
3495,nandkishore,Tamil Nadu,Salem,Gangavalli,Kharif     ,Maize,Other
3496,nandni,Tamil Nadu,Salem,Karumanturai,Rabi       ,Coconut,Other
3497,nandram,Tamil Nadu,Salem,Kolathur,Kharif     ,Cotton,Other
3498,nandu,Tamil Nadu,Salem,Konganapuram,Rabi       ,Cotton,Other
3499,nanhe,Tamil Nadu,Salem,Omalur,Kharif     ,Groundnut,Other
3500,nanhey,Tamil Nadu,Salem,Salem,Rabi       ,Groundnut,Other
3501,nanhu,Tamil Nadu,Salem,Thalaivasal,Kharif     ,Maize,Other
3502,nanka,Tamil Nadu,Salem,Thammampati,Rabi       ,Groundnut,Other
3503,nankesh,Tamil Nadu,Salem,Thammampati,Kharif     ,Maize,Other
3504,nanki,Tamil Nadu,Salem,Vazhapadi,Rabi       ,Paddy(Dhan)(Common),Other
3505,nanku,Tamil Nadu,Theni,Theni,Kharif     ,Bajra(Pearl Millet/Cumbu),Small
3506,nanni,Tamil Nadu,Theni,Theni,Rabi       ,Cotton,MCU 5
3507,nannu,Tamil Nadu,Theni,Theni,Kharif     ,Jowar(Sorghum),Jowar ( White)
3508,nano,Tamil Nadu,Theni,Theni,Rabi       ,Maize,Hybrid
3509,nanshi,Tamil Nadu,Thiruvannamalai,Vettavalam,Kharif     ,Bajra(Pearl Millet/Cumbu),Bold
3510,nanu,Tamil Nadu,Thiruvannamalai,Vettavalam,Kharif     ,Black Gram (Urd Beans)(Whole),Black Gram (Whole)
3511,nanveet,Tamil Nadu,Thiruvannamalai,Vettavalam,Rabi       ,Paddy(Dhan)(Common),ADT 37
3512,nar,Tamil Nadu,Thiruvannamalai,Vettavalam,Kharif     ,Paddy(Dhan)(Common),B P T
3513,narain,Tamil Nadu,Thiruvannamalai,Vettavalam,Rabi       ,Paddy(Dhan)(Common),HMT
3514,naraini,Tamil Nadu,Thiruvannamalai,Vettavalam,Kharif     ,Paddy(Dhan)(Common),Other
3515,narander,Tamil Nadu,Thiruvannamalai,Vettavalam,Rabi       ,Paddy(Dhan)(Common),White Ponni
3516,narayan,Tamil Nadu,Vellore,Ammoor,Kharif     ,Paddy(Dhan)(Common),ADT 36
3517,narayani,Tamil Nadu,Vellore,Ammoor,Rabi       ,Paddy(Dhan)(Common),ADT 37
3518,narbada,Tamil Nadu,Vellore,Ammoor,Kharif     ,Paddy(Dhan)(Common),Other
3519,narbahadur,Tamil Nadu,Vellore,Ammoor,Kharif     ,Paddy(Dhan)(Common),Sona
3520,narbda,Tamil Nadu,Villupuram,Chinnasalem,Rabi       ,Maize,Other
3521,narbir,Tamil Nadu,Villupuram,Kallakurichi,Kharif     ,Black Gram (Urd Beans)(Whole),Other
3522,narendar,Tamil Nadu,Villupuram,Kallakurichi,Rabi       ,Gingelly Oil,Other
3523,narender,Tamil Nadu,Villupuram,Kallakurichi,Kharif     ,Groundnut,Other
3524,narendera,Tamil Nadu,Villupuram,Kallakurichi,Kharif     ,Maize,Other
3525,narendra,Tamil Nadu,Villupuram,Kallakurichi,Rabi       ,T.V. Cumbu,Other
3526,naresh,Tamil Nadu,Villupuram,Thiryagadurgam,Kharif     ,Arhar (Tur/Red Gram)(Whole),777 New Ind
3527,nareshpal,Tamil Nadu,Villupuram,Thiryagadurgam,Kharif     ,Black Gram (Urd Beans)(Whole),Other
3528,nargesh,Tamil Nadu,Villupuram,Thiryagadurgam,Rabi       ,Paddy(Dhan)(Common),Other
3529,nargis,Tamil Nadu,Villupuram,Thiryagadurgam,Kharif     ,Paddy(Dhan)(Common),Super Ponni
3530,nargish,Tamil Nadu,Villupuram,Thiryagadurgam,Rabi       ,Paddy(Dhan)(Common),White Ponni
3531,narhasi,Tamil Nadu,Villupuram,Thiryagadurgam,Kharif     ,T.V. Cumbu,Other
3532,narinder,Telangana,Adilabad,Adilabad,Kharif     ,Cotton,Cotton (Unginned)
3533,narmada,Telangana,Adilabad,Adilabad(Rythu Bazar),Kharif     ,Cabbage,Cabbage
3534,narmda,Telangana,Adilabad,Adilabad(Rythu Bazar),Kharif     ,Cauliflower,African Sarson
3535,naroo,Telangana,Adilabad,Adilabad(Rythu Bazar),Rabi       ,Green Chilli,Green Chilly
3536,narpendra,Telangana,Adilabad,Adilabad(Rythu Bazar),Kharif     ,Tomato,Other
3537,narsa,Telangana,Adilabad,Boath,Kharif     ,Cotton,Cotton (Unginned)
3538,narsingh,Telangana,Adilabad,Ichoda,Kharif     ,Cotton,Bramha
3539,naruram,Telangana,Adilabad,Kuber,Kharif     ,Bengal Gram(Gram)(Whole),Desi (Whole)
3540,naryan,Telangana,Adilabad,Kuber,Kharif     ,Cotton,Cotton (Unginned)
3541,naryani,Telangana,Adilabad,Nirmal,Rabi       ,Cotton,Bramha
3542,nasar,Telangana,Adilabad,Sarangapur,Kharif     ,Paddy(Dhan)(Common),1001
3543,naseeba,Telangana,Hyderabad,L B Nagar,Rabi       ,Banana - Green,Banana - Green
3544,naseef,Telangana,Hyderabad,L B Nagar,Kharif     ,Beetroot,Beetroot
3545,naseem,Telangana,Hyderabad,L B Nagar,Kharif     ,Bhindi(Ladies Finger),Bhindi
3546,naseema,Telangana,Hyderabad,L B Nagar,Kharif     ,Bitter gourd,Bitter Gourd
3547,nashim,Telangana,Hyderabad,L B Nagar,Kharif     ,Bottle gourd,Bottle Gourd
3548,nashima,Telangana,Hyderabad,L B Nagar,Kharif     ,Brinjal,Arkasheela Mattigulla
3549,nashimuddin,Telangana,Hyderabad,L B Nagar,Rabi       ,Cabbage,Cabbage
3550,nashrin,Telangana,Hyderabad,L B Nagar,Kharif     ,Capsicum,Capsicum
3551,nasiar,Telangana,Hyderabad,L B Nagar,Kharif     ,Carrot,Carrot
3552,nasibu,Telangana,Hyderabad,L B Nagar,Kharif     ,Cauliflower,Cauliflower
